player_id,player_name,bat_hand
702977,"Head, Dillon",L
703143,"Vaquero, Cristhian",L
703149,"Arias, Roderick",S
703150,"Cabrera, Ricky",R
703151,"Bergolla, William",L
703152,"Gutierrez, Anthony",R
703153,"Munoz, Samuel",L
703154,"De Los Santos, Yordany",R
703155,"Montes, Lazaro",L
703159,"Juan, Simon",R
703177,"Severino, Jhonny",R
703185,"Rada, Nelson",L
703194,"De Jesus, Randy",R
703197,"Arroyo, Michael",R
703198,"Gomez, Kenni",L
703202,"Arias, Leandro",S
703204,"Pineda, Esmith",R
703205,"De Leon, Fraymi",L
703245,"Sosa, Andres",R
703430,"Scull, Anthony",L
703492,"Morabito, Nick",R
703520,"Bateman, Brett",L
703601,"Clark, Max",L
703606,"Thomas, Jared",L
703607,"Bolte, Henry",R
703612,"Peoples, Nick",L
703639,"Perez, Nicolas",R
703715,"Hoffman, Wyatt",R
703766,"Harris, Dakota",R
703804,"Sanabria, Romeo",L
703920,"Womack, Alsander",R
800029,"Marte, Modeifi",R
800050,"DeLauter, Chase",L
800051,"Charles, Austin",R
800056,"Grady, Jace",S
800060,"Isaac, Xavier",L
800106,"Torres, Marcos",L
800169,"Escobar, Aroon",R
800176,"Sanchez, Carlos",L
800188,"Laverde, Dario",L
800194,"Ortiz, Capri",S
800195,"Mota, Jorgelys",R
800198,"Torin, Cristofer",R
800203,"Castillo, Kevyn",L
800209,"Suero, Estuar",S
800231,"Cho, Won-Bin",L
800232,"Baez, Luis",R
800253,"Mercedes, Jeffrey",S
800254,"Ramirez, Abrahan",L
800257,"Henriquez, Yonatan",S
800266,"Pena, Yordalin",R
800294,"Luciano, Waner",R
800306,"Luis, Jansel",S
800316,"Albertus, Alexander",R
800325,"Lara, Luis",S
800343,"Sanabria, Jose",R
800345,"Baez, Juan",R
800354,"Mejia, Esteban",R
800356,"Noria, Franyer",R
800357,"Gonzalez, Ricardo",S
800377,"Mateo, Angel",R
800385,"Gonzalez, Robert",L
800393,"Cabrera, Yeremy",L
800406,"Estrada, Aron",L
800419,"Perez, Jeral",R
800421,"Alcantara, Marvin",R
800434,"Alpuria, Jose",R
800440,"Polanco, Narciso",L
800448,"Vargas, Echedry",R
800449,"Sosa, Thomas",L
800473,"Rojas, Jefferson",R
800478,"Lemos, Kleimir",L
800506,"Sanchez, Luis",R
800508,"Montilla, Franyerber",S
800516,"Hernandez, Alberto",R
800522,"Briceño, Josue",L
800540,"Osorio, Hector",L
800542,"Pierre, Angel",R
800543,"De Paula, Josue",L
800597,"McClaughry, Nik",R
800617,"Walling, Reece",L
800683,"Rambusch, Blake",R
800685,"DiChiara, Sonny",R
800724,"Bitonti, Eric",L
800765,"Howell, Carter",R
800957,"Jones, Brendan",L
800959,"Goodwin, Nick",R
801039,"Garcia, John",R
801075,"Janek, Walker",R
801076,"Wishkoski, Justin",R
801126,"Rodden, Brock",S
801176,"Fisher, Cam",L
801194,"Anderson, Max",R
801230,"Torres, Luis",R
801256,"Gonzalez, Danny",R
801276,"Matheus, Juan",S
801406,"Dickey, Jared",L
801430,"Jobert, Brayden",L
801442,"Pineda, Jack",L
801464,"Pintar, Andrew",R
801471,"Deming, Austin",R
801501,"Furman, Nate",L
801507,"Cunningham, Jake",R
801523,"Suero, Chris",R
801525,"Mendez, Wady",L
801600,"Willits, Bryce",L
801629,"McGee, Cade",R
801670,"Boeve, Mike",L
801740,"Paz, Karell",L
801822,"Feltner, Jackson",R
801881,"Jenkins-Cowart, Jacob",L
801938,"Owusu-Asiedu, Avery",R
801978,"Moss, Callan",R
802005,"Gouldsmith, Gunner",S
802066,"Ramos, Yaisel",R
802117,"Clohisy, Patrick",L
802139,"Wetherholt, JJ",L
802353,"Martin, Christian",L
802355,"Schobel, Tanner",R
802407,"Lampe, Joe",L
802415,"Simpson, Chandler",L
802459,"Johnson, Ryan",R
802504,"Naylor, Myles",R
802506,"O'Rae, Dylan",L
802531,"Farquhar, Trent",L
802541,"Broecker, Bryan",R
802544,"Vradenburg, Brock",L
802959,"Holy, Max",R
802991,"Exposito, E.J.",R
803011,"Antonacci, Sam",L
803015,"Hartl, Ben",R
803033,"Etzel, Matthew",L
803142,"Hawke, Tommy",L
803172,"O'Ferrall, Griff",R
803174,"Stephan, Anthony",L
803175,"Anderson, Ethan",L
803241,"Escobar, Jose",L
803385,"Harry, Jay",L
803475,"Jones, Colby",R
803745,"Santana, Adrian",L
804240,"Burke, Jacob",R
804241,"Levenson, Zach",R
804446,"Micheletti Jr., Eddie",L
804588,"Alleyne, Bubba",L
804603,"Pastore, Duncan",L
804606,"Griffin, Konnor",S
804614,"Vargas, Marco",L
804645,"Connor, Caden",L
804668,"Flores, Rafael",R
804710,"Orf, Brennan",L
804858,"Rincon, Bryan",S
805058,"Marquez, Luis",R
805062,"Delgado, Joan",R
805075,"Torres, Erick",R
805126,"Szykowny, Charlie",L
805168,"Nunez, Alejandro",L
805234,"Robertson, Tyler",R
805249,"Kemp, Otto",R
805268,"Williams, Peyton",L
805280,"Iadisernia, Alex",L
805297,"Sayre, Alec",R
805300,"Marsee, Jakob",L
805319,"Ventura, Dervy",L
805339,"Clarno, Nick",R
805346,"Ross, Ben",R
805347,"Jarvis, Jim",L
805366,"Urman, Cole",R
805367,"Meidroth, Chase",R
805373,"Alvarez Jr., Nacho",R
805672,"Price, Collin",R
805701,"DiSpigna, Angelo",L
805704,"Anthony, Keaton",R
805779,"Wilson, Jacob",R
805782,"Lasko, Ryan",R
805795,"Miller, Aidan",R
805796,"Nimmala, Arjun",R
805804,"Wolkow, George",L
805808,"McGonigle, Kevin",L
805810,"Mitchell, Blake",L
805811,"Eldridge, Bryce",L
805834,"Vaz, Javier",L
805842,"Johnson, Brett",L
805865,"Lipscomb, Guy",L
805891,"Young, Taylor",R
805904,"Cole, Zach",L
805931,"Hobson, Caleb",R
805951,"Baro, Boston",L
805956,"Roberts, Kai",L
805999,"Ewing, A.J.",L
806005,"McCarty, Ryan",R
806012,"Nakawake, Taishi",R
806061,"Drake, Isaiah",L
806068,"Emerson, Colt",L
806071,"Farmelo, Jonny",L
806077,"George, Kendall",L
806146,"Lombard Jr., George",R
806152,"Martin, Walker",L
806161,"Melendez, Yahil",L
806176,"Ortiz, Jose",R
806191,"Peete, Tai",L
806198,"Pratt, Cooper",R
806210,"Rosario, Alfonsin",R
806212,"Russell, Stone",R
806223,"Smith, Aidan",R
806230,"Stafura, Sammy",R
806252,"Velazquez, Ralphy",L
806263,"Winokur, Brandon",R
806267,"Zitella, Jake",R
806273,"Retzbach, Adam",R
806367,"Hill, Turner",L
806368,"Houghton, Maddux",R
806394,"Brooks, Robert",R
806441,"Ochoa Jr., Nehomar",R
806464,"Charping, Connor",R
806534,"Gobbel, Ben",R
806611,"Villarroel, Jancel",R
806639,"Sandoval, Joshuan",R
806921,"Walther, Yannic",R
806953,"Tait, Eduardo",L
806956,"Salas, Ethan",L
806957,"Duno, Alfredo",R
806958,"Celesten, Felnin",S
806962,"Bonilla, Enmanuel",R
806963,"Mayea, Brando",R
806964,"Walcott, Sebastian",R
806965,"Caba, Starlyn",L
806980,"Cepeda, Angel",R
806983,"Rodriguez, Yophery",L
806988,"Francisca, Welbyn",R
806993,"Ramirez, German",R
806995,"Di Turi, Filippo",L
807007,"Rodriguez, Jeremy",L
807257,"Southisene, Ty",R
807267,"Dix, JD",L
807276,"Nori, Dante",L
807643,"Alcantara, Alfredo",R
807712,"Keaschall, Luke",R
807713,"Shaw, Matt",R
807714,"Trice, Carter",R
807720,"Forrester, Garret",R
807722,"Martin, Maxton",L
807727,"McAdoo, Charles",R
807728,"Graham, Carter",R
807742,"Ledbetter, Colton",L
807746,"Kern, Kade",R
807747,"Nishida, Rikuu",L
807751,"O'Donnell, Ethan",L
807759,"Mercado, Estarling",L
807799,"Yoshida, Masataka",L
807957,"Soler, Yassel",R
808083,"Alcantara, Kelvin",L
808129,"Flores, Juan",R
808236,"Alastre, Luiyin",S
808265,"Arias, Franklin",R
808267,"Monzon, Jose",L
808279,"Soto, Elian",L
808288,"Lameda, Luis",L
808291,"Rodriguez, Tyler",R
808326,"Guerrero, Pablo",R
808516,"Valor, Andres",R
808706,"Gonzalez, Asbel",R
808767,"Wegner, Jared",S
808768,"McLaughlin, Ben",L
808864,"Tello, Raider",R
808975,"Kim, Hyeseong",L
808982,"Lee, Jung Hoo",L
809244,"Madron, Bryce",L
809331,"Sanchez, Brian",L
809846,"Crenshaw, Wyatt",L
809945,"Advincula, Jonah",L
810053,"Ketchup, Caleb",R
810891,"Beshears, Jay",R
810938,"Williamson, Ben",R
811210,"Kretzschmar, Kade",L
811287,"Roccaforte, Carson",L
811289,"Nivens, Spencer",L
811312,"Riemer, Justin",R
811765,"Ortiz, Deniel",R
811965,"Kuroda-Grauer, Joshua",R
812470,"Redfield, Joe",L
813666,"Armas, Ariel",R
813841,"Cox, Jonah",R
813844,"Bush, Will",L
813852,"Paige, Trey",L
813860,"Pagliarini, Charlie",L
813883,"Ignoffo, Ryan",R
813894,"Herron, Tyler",R
813896,"Sullivan, Joseph",L
813922,"Lines, Jack",L
814091,"Wimmer, John",R
814154,"Bandura, Scott",L
814172,"Jaworsky, Chase",L
814188,"Bass, Jayson",L
814194,"McDaniel, Quinn",R
814299,"Ferreras, Pascanel",R
814307,"Hope, Zyhir",L
814362,"Rios, Alberto",R
814409,"King, Seaver",R
814413,"Petrutz, Ian",L
814430,"Callahan, Brett",L
814431,"Castillo, Jackson",L
814435,"Sharp, Jacob",R
814439,"Waldschmidt, Ryan",R
814440,"Eberly, Weston",R
814442,"Brethowr, Ivan",R
814444,"Turner, Will",L
814445,"Sprague-Lott, Jared",R
814451,"Christian, Jakob",R
814458,"Trimble, Fenwick",R
814528,"Kulasingam, Sam",R
814791,"Sundstrom, Jared",R
814806,"Riebock, Barrett",L
814816,"Tincher, Johnny",R
815039,"Dickerson, Dustin",R
815067,"Longwell, Aidan",L
815089,"Morales, Coby",L
815150,"Frederick, Carter",R
815151,"McCroskey, Mac",R
815152,"Hardy, Theo",L
815154,"Caldwell, Slade",L
815268,"Lee, Patrick",R
815299,"Verdung, Will",R
815304,"Adamczewski, Josh",L
815306,"Foster, Rio",R
815464,"Diaz, Lisbel",R
815520,"Payne, Braylon",L
815551,"Snyder, Trey",R
815589,"Davidson, Bo",L
815653,"Lewis, Tyson",L
815694,"Albrecht, Lou",R
815697,"Disla, Arturo",R
815734,"Jasso, Dylan",R
815793,"Johnson, Carter",L
815842,"Mabry, JT",R
815874,"Roselli, Nick",L
815888,"De Vries, Leo",S
815904,"Pineda, Leonardo",R
815908,"Made, Jesús",S
815915,"Lugo, Joswa",R
821171,"Fernandez, Dauri",L
821262,"Anderson, José",R
821270,"Peña, Luis",R
821657,"Rodriguez, Gabriel",L
822578,"Butterworth, Brandon",R
823295,"Thomason, Jay",L
823703,"Donofrio, Anthony",L
824028,"Miller, Gage",R
824615,"Hujsak, Connor",R
825334,"Wagner, Ethan",R
825761,"Cesarini, Ryan",L
825924,"Strong, Jackson",L
826932,"Hightower, Cobb",R
827264,"Picollo, Ryan",R
827294,"Alvarez, Edgar",L
827628,"Howe, Garrett",L
827665,"Lewis, Dillon",R
828319,"Toole, Marshall",L
828335,"Dumitru, Titus",R
828473,"Evans, Zach",R
828599,"Spence, Lucas",L
